Timestamp,CPU Usage %,Memory Usage %,Disk Usage %,Network Latency (ms),Request Rate (req/s),Pod Restarts,Error Rate,Node Temperature,Connection Attempts,Queue Length,Log Messages,Event Messages,Node or pod failures,"Resource exhaustion (CPU, memory, disk)",Network or connectivity issues,Service disruptions based on logs and events
2023-12-18 13:11:00,85.90349138004592,27.40121759513483,93.01367613090147,839.9671700932867,158.5404108985302,4,0.09147307742298827,78.86230430048136,32,151,"Container restart, Out of memory, DNS resolution failed, Service unavailable","CrashLoopBackOff, Memory pressure, NetworkPolicy denied, Service endpoint not ready",1,1,1,1
2023-07-10 09:40:00,20.81681372305001,18.24854593134627,68.83029092590559,429.6046266143125,7.330521210506369,1,0.6352266252090195,32.29298507211312,35,161,"Container restart, DNS resolution failed, Service unavailable","CrashLoopBackOff, EndpointSliceNotReady, Deployment rollout failed",1,0,1,1
2023-08-08 13:48:00,83.79424283482327,21.388520601864368,91.65667190667466,424.7737660375508,527.542257343462,0,0.7358277597856685,25.5738484845247,57,166,500 Internal Server Error,Service endpoint not ready,0,0,0,1
2023-05-04 09:33:00,74.71762169600181,63.83205419262431,76.77734980642457,485.86533975048286,670.7940835824348,4,0.7008055719718183,64.37444620301937,80,117,"Out of memory, Connection timeout, Service unavailable","Disk pressure, NetworkPolicy denied, Service endpoint not ready",0,1,1,1
2023-07-12 19:41:00,90.3467160095119,78.47341702962883,74.14140965158072,951.2848484968877,538.8130556810371,0,0.052072877542510776,52.07851247951488,73,81,"Pod crashed, High latency","CrashLoopBackOff, Service endpoint not ready",1,0,0,1
2023-01-15 07:48:00,17.511145571856503,39.753952228047304,92.8918693947009,428.3470469378886,369.6820525504262,5,0.12038965187099693,71.56492428940757,16,71,"Container restart, Out of memory, 500 Internal Server Error","CrashLoopBackOff, Disk pressure, Service endpoint not ready",1,1,0,1
2023-01-26 19:26:00,14.33133061630556,69.62502957905521,35.310550078603775,193.65901599916378,908.4438802265848,1,0.506242614073466,72.6007647027726,57,6,"Out of memory, Connection timeout","Memory pressure, EndpointSliceNotReady",0,1,1,0
2023-03-09 19:34:00,19.985515141537924,27.645716005005163,19.70705907413326,920.5762529150438,253.3549491208963,2,0.9791956372566831,66.22732653940558,7,81,Pod crashed,CrashLoopBackOff,1,0,0,0
2023-05-01 01:08:00,58.800278934763675,49.49809096612825,19.864490268078548,69.90977909595541,921.0635467028767,5,0.5120525080255354,37.964561133703754,62,128,"CPU throttling, Connection timeout, High latency","CPU throttling, EndpointSliceNotReady, Deployment rollout failed",0,1,1,1
2023-10-21 05:39:00,19.57749511290059,88.08238271823252,23.651702765846537,793.1457350772328,489.12253623040624,5,0.2995255158413791,50.476656696013734,81,143,"Out of memory, DNS resolution failed, High latency","Disk pressure, NetworkPolicy denied, Deployment rollout failed",0,1,1,1
2023-09-06 03:32:00,16.388591141351718,60.35843203688738,55.62834019699383,240.6473296748962,435.3448528752394,5,0.6711171995659634,49.28403717705835,19,7,"Pod crashed, CPU throttling, Network unreachable, 500 Internal Server Error","NodeNotReady, Disk pressure, NetworkPolicy denied, Deployment rollout failed",1,1,1,1
2023-07-12 05:08:00,65.66596685840179,86.56584733676377,43.73180741232597,114.74002030644303,860.9093346477603,3,0.5032239207256749,53.45429856793393,65,106,Disk full,Memory pressure,0,1,0,0
2023-10-30 18:02:00,90.82485396513628,38.95547042206703,81.27428557785848,634.2923809053501,471.15833507652684,0,0.6440667653262037,39.57871990394739,76,140,,,0,0,0,0
2023-04-23 06:26:00,46.39741134158138,93.7722188323672,72.25974186006155,981.6183261870842,251.34989122395658,2,0.7308079258731741,38.44381596135354,63,139,High latency,Service endpoint not ready,0,0,0,1
2023-04-17 06:36:00,6.694958897022829,19.330436526179827,96.4934426540095,299.00181167607485,275.2831709779622,2,0.8201699425459132,75.12218778592523,25,144,DNS resolution failed,NetworkPolicy denied,0,0,1,0
2023-01-08 21:17:00,28.67707348330819,48.358358687870265,90.11816975181284,697.8714864124884,335.25596850974335,2,0.03724477507470658,41.81344931243838,63,147,"Node unreachable, CPU throttling, Network unreachable, High latency","NodeNotReady, CPU throttling, NetworkPolicy denied, Ingress error",1,1,1,1
2023-03-12 14:56:00,59.15121542371193,0.860285042233444,6.58625187545494,94.47665870700416,611.7966109801823,1,0.9070705186395116,72.17416081901908,54,29,"Container restart, CPU throttling, Network unreachable, Service unavailable","CrashLoopBackOff, Memory pressure, NetworkPolicy denied, Service endpoint not ready",1,1,1,1
2023-06-16 19:17:00,13.305501729298808,61.73333221269809,43.906686569583734,677.2768764636196,871.4775513754873,4,0.09921763784195814,29.1596758472881,62,51,"Network unreachable, High latency","NetworkPolicy denied, Deployment rollout failed",0,0,1,1
2023-09-30 13:41:00,38.945438489257846,67.05843873256752,24.14091561561711,618.276755159187,492.34146848279283,5,0.25855568341792057,61.82163677751781,89,12,"CPU throttling, Service unavailable","Memory pressure, Deployment rollout failed",0,1,0,1
2023-10-18 06:12:00,49.06536839715281,74.61638870808963,48.43528949547002,849.8808060000363,839.6717877762269,1,0.40886027112068246,40.19256335284246,95,114,"Node unreachable, CPU throttling, Service unavailable","Failed to pull image, CPU throttling, Ingress error",1,1,0,1
2023-04-17 11:33:00,1.811221275444519,25.560551679708098,41.52489174084173,436.4745355046029,327.99571873476907,4,0.37166180653266656,33.63107286556449,67,140,Out of memory,CPU throttling,0,1,0,0
2023-08-27 20:04:00,35.29095188290749,66.13405436116398,85.97602576252277,311.6463818871348,475.9914789098635,2,0.25355642692853786,67.63790467234978,59,59,Node unreachable,CrashLoopBackOff,1,0,0,0
2023-10-06 01:08:00,89.9358864471364,15.284532827887332,5.221971330378383,940.0651197279228,728.95773949755,5,0.10695201463579596,42.04153195133617,7,112,"Pod crashed, Disk full","NodeNotReady, CPU throttling",1,1,0,0
2023-07-12 12:35:00,6.414733818532536,48.26150585052148,28.179056524053003,154.65096227341078,502.2752683261733,0,0.014174717660678127,79.02190837178506,99,58,"Container restart, Out of memory","CrashLoopBackOff, CPU throttling",1,1,0,0
2023-06-29 04:31:00,19.671244974275815,92.66323336186102,43.1949842276775,598.4471886862717,307.8461881686103,3,0.605776713491779,69.27250782726657,1,11,"Node unreachable, Network unreachable","CrashLoopBackOff, EndpointSliceNotReady",1,0,1,0
2023-06-19 16:32:00,5.080526962717125,38.69649060222318,3.0923681048286578,197.16500106154834,751.5679230517854,0,0.009920105377110078,58.83636937149911,83,127,"Node unreachable, Out of memory, 500 Internal Server Error","NodeNotReady, Memory pressure, Service endpoint not ready",1,1,0,1
2023-09-14 12:48:00,54.388792517788154,36.96747883322079,9.685008499742409,999.9668690006243,324.9359867308228,1,0.4064927511756451,36.23949299186485,31,44,"Node unreachable, CPU throttling, Network unreachable, Service unavailable","CrashLoopBackOff, CPU throttling, EndpointSliceNotReady, Deployment rollout failed",1,1,1,1
2023-12-12 12:42:00,25.410931678290925,70.9939874184646,15.585679908073956,661.9522873112346,585.36047047053,5,0.4475831125197923,56.02277034864898,53,92,"Container restart, Disk full","CrashLoopBackOff, Memory pressure",1,1,0,0
2023-12-11 18:51:00,4.893073906332135,33.27615951509164,96.10947007671693,355.0715368238043,829.963370399879,5,0.45677183883015593,62.27622728867543,15,38,"Node unreachable, 500 Internal Server Error","NodeNotReady, Service endpoint not ready",1,0,0,1
2023-05-30 01:30:00,76.44946169648324,67.57802312195426,2.1902993367321932,253.96791322541168,171.68393698426766,4,0.18590264043598825,50.737046725092554,48,53,Connection timeout,NetworkPolicy denied,0,0,1,0
2023-06-19 22:09:00,40.3556946131521,25.65965952750172,83.03281130758276,866.6807807154842,75.28315557772491,5,0.32547224408940123,62.7390678815967,49,19,"Pod crashed, CPU throttling","Failed to pull image, CPU throttling",1,1,0,0
2023-09-09 12:40:00,51.01013152492649,64.78388563520282,46.316434333306475,230.0594390587216,918.2957373374695,1,0.641839132575156,27.162617221639877,75,140,"Container restart, Out of memory, Connection timeout, High latency","Failed to pull image, Disk pressure, EndpointSliceNotReady, Ingress error",1,1,1,1
2023-07-02 03:10:00,68.15173906278787,47.97665679333507,34.53658818566559,119.42802750000448,217.37787255868056,3,0.3462752455204352,51.57176781826364,48,77,"Pod crashed, Network unreachable","NodeNotReady, NetworkPolicy denied",1,0,1,0
2023-12-03 04:09:00,94.58196378512473,81.57921385798768,54.6001609926169,224.92060093887645,902.0123432579193,5,0.0316421899538063,75.075807632135,65,65,"Network unreachable, Service unavailable","NetworkPolicy denied, Ingress error",0,0,1,1
2023-07-14 12:46:00,36.07281209163828,31.13324634714373,97.63106412404,584.1305153799392,950.7232395936337,5,0.09927716436925005,56.68184100060533,54,165,"Node unreachable, Out of memory, Connection timeout, High latency","NodeNotReady, Disk pressure, NetworkPolicy denied, Ingress error",1,1,1,1
2023-11-26 09:07:00,62.68946306392456,10.227907015595683,94.47763744785566,13.561779063182232,731.0073897445295,1,0.9987753336961178,51.815970806683566,99,175,CPU throttling,Memory pressure,0,1,0,0
2023-12-07 23:21:00,48.02752274313501,24.241993442011236,36.25401533117396,956.1675518309962,778.6433637400413,5,0.6546510585163896,63.23981041710482,26,83,,,0,0,0,0
2023-10-18 23:59:00,12.55304330342285,26.180864880251807,25.199989733088046,426.6092637355396,927.3268139060326,1,0.5094941801424777,46.88256252545353,59,166,"Node unreachable, Connection timeout, High latency","NodeNotReady, NetworkPolicy denied, Service endpoint not ready",1,0,1,1
2023-04-30 02:15:00,11.62464283946406,48.530766781403436,17.911066150841126,150.74189264118587,170.32634788774726,5,0.061962119424762596,67.17220945188157,85,31,"Out of memory, DNS resolution failed, High latency","Memory pressure, EndpointSliceNotReady, Deployment rollout failed",0,1,1,1
2023-05-30 19:56:00,98.34464247271055,94.79665880108757,2.295874215868565,855.0232380799126,250.1923636042508,2,0.40760319339536955,67.6555383915505,23,135,"Container restart, Network unreachable, Service unavailable","Failed to pull image, NetworkPolicy denied, Service endpoint not ready",1,0,1,1
2023-10-31 14:07:00,2.0253572255205743,67.57406484049466,4.66846601369345,30.779278429061918,52.628326089024455,4,0.1590915872529498,47.45683203453537,76,115,"Node unreachable, Service unavailable","NodeNotReady, Ingress error",1,0,0,1
2023-09-08 03:28:00,67.26152119557311,70.8560323174368,79.95579088859458,64.09067265825696,619.6075397383454,3,0.3486823994353583,50.23558658850132,37,164,"Disk full, High latency","Disk pressure, Deployment rollout failed",0,1,0,1
2023-06-13 14:44:00,95.33182605462564,89.45446718934508,54.928280266856454,654.9710625272678,414.0276584359402,2,0.6853503175906079,39.91519514330743,99,16,"Container restart, Out of memory, 500 Internal Server Error","CrashLoopBackOff, Disk pressure, Ingress error",1,1,0,1
2023-02-06 03:18:00,68.71339998674065,17.078550067523746,19.048510008548703,213.3081323698255,546.6724064575045,4,0.9670961860831436,49.46322728534501,24,28,"Disk full, Connection timeout, High latency","CPU throttling, NetworkPolicy denied, Service endpoint not ready",0,1,1,1
2023-04-20 23:32:00,31.74760626634715,34.05477725340871,84.96507953512206,180.0076081354417,922.6742333917748,2,0.19462691883148664,66.57704330121425,21,79,"Pod crashed, CPU throttling, 500 Internal Server Error","Failed to pull image, Memory pressure, Service endpoint not ready",1,1,0,1
2023-10-10 13:36:00,91.02734039998913,36.864379417030115,13.536413113875456,744.7968370569919,836.5390910036335,4,0.8711351248738847,49.50102954331031,37,19,500 Internal Server Error,Deployment rollout failed,0,0,0,1
2023-12-29 02:48:00,87.558422965838,7.426269189419033,89.7883006927545,700.6577035123508,465.18868181826576,2,0.9166750384516106,45.80676081565271,75,75,"Out of memory, High latency","CPU throttling, Service endpoint not ready",0,1,0,1
2023-05-06 08:53:00,12.962103147831128,4.934647756675858,40.175265829600804,15.29944014362683,100.12874853501619,2,0.5451087124609713,47.23911821740273,1,189,"Container restart, CPU throttling, Service unavailable","CrashLoopBackOff, CPU throttling, Deployment rollout failed",1,1,0,1
2023-12-04 11:49:00,31.403391804895154,36.04692930325459,39.763405990313196,803.6990261297667,998.4078351903812,1,0.11821513444970888,50.09577411639907,68,66,"Container restart, CPU throttling","NodeNotReady, CPU throttling",1,1,0,0
2023-07-20 05:05:00,82.19411378691854,52.72497231821996,83.64320543611367,554.7812630083858,269.751405440417,2,0.041091592189566484,22.621234622378562,40,103,"Node unreachable, Connection timeout, Service unavailable","NodeNotReady, EndpointSliceNotReady, Service endpoint not ready",1,0,1,1
2023-06-05 16:34:00,0.15226178110033795,52.77007362569188,43.834719444000115,563.6926439325741,826.2615637109704,1,0.8592524200674165,30.655057844701822,98,101,,,0,0,0,0
2023-09-16 10:18:00,74.91484570288537,5.598633524966123,17.565651881880772,258.2759350306372,373.2992249628353,2,0.3512108600720978,46.9732726646371,55,11,Node unreachable,NodeNotReady,1,0,0,0
2023-04-12 22:43:00,24.750070811436387,64.42197633221504,35.19823846538932,665.5466440822927,152.87701303428426,3,0.37387139248352597,74.37998273693086,7,194,"Node unreachable, Service unavailable","Failed to pull image, Ingress error",1,0,0,1
2023-11-17 16:14:00,54.031936824722735,44.672903413294016,23.697018925544256,80.13707004784753,979.9389092675441,3,0.12349247985066347,63.07785138589359,10,96,"CPU throttling, 500 Internal Server Error","CPU throttling, Deployment rollout failed",0,1,0,1
2023-05-17 09:40:00,96.00450217550775,38.328124786638604,50.81240308137321,933.1844890540556,698.7170212290896,0,0.9615835681131912,45.35663599550656,85,75,"CPU throttling, Service unavailable","Memory pressure, Service endpoint not ready",0,1,0,1
2023-08-27 11:56:00,15.004266555892066,78.191751721592,41.22930025472549,615.587053040117,66.32302145717594,3,0.20177319702557772,76.27293524751818,8,100,CPU throttling,CPU throttling,0,1,0,0
2023-06-11 18:10:00,75.6833552462667,3.977175902563501,72.07861149958423,258.95611684796313,120.74162814949163,2,0.34541103493983694,26.675712595920682,4,24,Disk full,CPU throttling,0,1,0,0
2023-01-02 23:08:00,48.56507458117475,77.9303343144629,95.76562325981712,105.65382806113088,760.8657516282485,5,0.7682844341501883,71.44577946374747,55,58,"Node unreachable, Out of memory, Connection timeout","NodeNotReady, Memory pressure, NetworkPolicy denied",1,1,1,0
2023-05-25 02:16:00,65.36211717335038,76.14880330818934,45.71845590088007,70.97035672555852,155.39628378830517,1,0.45840151760088177,53.1435841987969,39,102,,,0,0,0,0
2023-05-15 16:34:00,18.83277331086679,68.2928250932992,18.352817433623425,982.8873709816178,121.41258299051549,1,0.4879069208648876,55.36553990128777,20,176,"Node unreachable, Disk full, DNS resolution failed, High latency","CrashLoopBackOff, CPU throttling, EndpointSliceNotReady, Ingress error",1,1,1,1
2023-12-09 09:39:00,8.129098115017275,15.081103173270405,11.75953792915223,73.60257002051173,752.5504915756045,0,0.3740300751795549,31.334079969260273,33,175,"CPU throttling, High latency","CPU throttling, Deployment rollout failed",0,1,0,1
2023-10-26 11:19:00,38.60681929909351,94.29317069232889,39.30446915647704,547.4133979104578,905.9177952487813,2,0.5935264678595537,79.71115200041424,28,164,"Pod crashed, Disk full","CrashLoopBackOff, CPU throttling",1,1,0,0
